session	gpu	model	seed	layer_index	split_mode	rank	all_pass	all_pass_alt_c2	all_pass_recovery_var	all_pass_v2	c1	c1_new_rank_recovery	c2	c2_alt	c2_var	c2_var_v2	c3	c3_v2	c4	rank_at_pos90	rank_budget_d_over_8	raw_pos_auc	raw_tok_top1	pos_spos_auc	pos_spos_perp_auc	pos_auc_recovery	tok_stok_top1	tok_stok_perp_top1	tok_top1_recovery	tok_spos_top1	pos_stok_auc	tok_energy_ratio	tok_energy_baseline	tok_energy_excess	c2_var_ratio	c2_var_threshold	c2_var_excess_floor	pos_drop_frac_v2	tok_drop_frac_v2	c3_v2_drop_fraction	principal_median_angle_deg	cross_projection_energy_normalized	position_raw_n_iter_max	position_raw_hit_max_iter	token_raw_n_iter_max	token_raw_hit_max_iter	position_raw_diag_backend	token_raw_diag_backend	position_raw_effective_lr	token_raw_effective_lr	probe_torch_scheduler	git_commit_hash	c2_var_v2_ratio_threshold	c2_var_v2_excess_floor	c3_v2_drop_fraction_cfg	holdout_source_label	corpus_holdout_dataset_name	source_manifest_hash	causal_pos_raw_on_spos_auc	causal_pos_raw_on_spos_perp_auc	causal_pos_raw_on_stok_auc	causal_tok_raw_on_stok_top1	causal_tok_raw_on_stok_perp_top1	causal_tok_raw_on_spos_top1	output_dir
	4	EleutherAI/pythia-160m-deduped	46	3	iid	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8048995678459505	0.9983880519866943	0.7524152211373507	0.6845600659187215	0.9347939186387477	0.7115655541419983	0.9983880519866943	0.7127144127236424	0.33155348896980286	0.5257072740185372	0.08940107035683263	0.010416666666666666	0.07898440369016596	8.582502754255934	3.0	0.05	0.9156860923085147	0.6705347063010545	0.25	85.90213775634766	0.22215144449443475	1600	0	250	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25			62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6585147924544877	0.6083346080028206	0.5171277196993004	0.12970239174676096	0.9274617663059904	0.054826814967055555	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/A_p160_s46_L3_iid
	4	EleutherAI/pythia-160m-deduped	42	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7918260312605504	0.9984005093574524	0.7377993162221151	0.6938799744603155	0.9317694633599918	0.7060234546661377	0.9990912079811096	0.7071545417384835	0.25587987899780273	0.5458811882016521	0.09427176437662643	0.010416666666666666	0.08385509770995976	9.050089380156138	3.0	0.05	0.8427789734744804	0.7466313891438608	0.25	87.33092498779297	0.20228556959567334	700	0	400	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	FineWeb-Edu		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6764622276369306	0.4932157201344351	0.5244752765259355	0.09575048166054746	0.9277327420117053	0.0008724417463375622	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s42_L3_srcHoldout_FineWeb-Edu
	5	EleutherAI/pythia-160m-deduped	43	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8064679923906896	0.9989094138145447	0.7338176266891521	0.7051153869744504	0.9099153761996516	0.694754421710968	0.9986549615859985	0.6955129385135163	0.29146823287010193	0.5235774374186485	0.09177567425435881	0.010416666666666666	0.08135900758769214	8.810464728418447	3.0	0.05	0.9230672109190716	0.7109939009965806	0.25	86.20513153076172	0.1709616524607403	1200	0	600	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	FineWeb-Edu		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6474100671274706	0.4945177280057613	0.5144501486842613	0.09669562688574648	0.9163182958304555	0.013668254025955142	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s43_L3_srcHoldout_FineWeb-Edu
	5	EleutherAI/pythia-160m-deduped	44	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8059436192248444	0.9985823035240173	0.759249589732085	0.7054512115729509	0.9420629081502381	0.6954087615013123	0.9985095858573914	0.6963960397127013	0.29175907373428345	0.5252947365305659	0.09326010715643557	0.010416666666666666	0.0828434404897689	8.952970287017814	3.0	0.05	0.9173222288647365	0.7106064605511959	0.25	86.42113494873047	0.19751500995957377	1200	0	400	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	FineWeb-Edu		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6435136479223801	0.4922671133875509	0.5200600599729923	0.10349340215929333	0.9266421898287833	0.025082700207204916	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s44_L3_srcHoldout_FineWeb-Edu
	6	EleutherAI/pythia-160m-deduped	42	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7998036035764179	0.9837839603424072	0.799815815608175	0.7054429454480283	1.0000152687881156	0.6874261498451233	0.9937204718589783	0.6987572247120839	0.255651593208313	0.5247342985867779	0.09221973730933854	0.010416666666666666	0.08180307064267187	8.8530947816965	3.0	0.05	0.917498327932962	0.7430849374863896	0.25	87.07757568359375	0.19237254653221406	2000	1	550	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	Pile-CC		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6434413588609799	0.47524674776924153	0.5090536842753793	0.18572695035460993	0.8006427304964538	0.0009234633569739953	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s42_L3_srcHoldout_Pile-CC
	4	EleutherAI/pythia-160m-deduped	43	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7998004888277828	0.977024257183075	0.7360966060778739	0.70167725155874	0.9203502828020577	0.6024305820465088	0.9859264492988586	0.6165973645152039	0.2262115776538849	0.5366450139617308	0.09228595737621421	0.010416666666666666	0.08186929070954754	8.859451908116565	3.0	0.05	0.8777686650711862	0.7715535772507166	0.25	85.44847869873047	0.20737412720378762	2000	1	350	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	Pile-CC		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6436094601721805	0.47368510295532534	0.5110921294457244	0.1334589243498818	0.8710475768321513	0.0014406028368794325	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s43_L3_srcHoldout_Pile-CC
	7	EleutherAI/pythia-160m-deduped	44	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7961019201126752	0.9788342118263245	0.8036409978885141	0.6541686050241466	1.0094699906951259	0.6491947174072266	0.9960106611251831	0.6632325572233001	0.2102171927690506	0.5373172546755027	0.09467273047653162	0.010416666666666666	0.08425606380986495	9.088582125747036	3.0	0.05	0.8739715883594998	0.7883833976998977	0.25	86.178955078125	0.20052631799198012	1350	0	650	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	Pile-CC		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.645275165617597	0.4740092545184434	0.5063492762747974	0.12415041371158392	0.8617760047281324	0.0007757092198581561	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s44_L3_srcHoldout_Pile-CC
	7	EleutherAI/pythia-160m-deduped	42	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7180633022178996	0.9277241826057434	0.7259267855086206	0.6085665690971814	1.0109509611011074	0.5074252486228943	0.924831211566925	0.5469570138806392	0.12550626695156097	0.5172874313050853	0.08919633845153119	0.010416666666666666	0.07877967178486452	8.562848491346994	3.0	0.05	0.920722876663535	0.8683723137863616	0.25	86.39140319824219	0.2260651797737321	1500	0	350	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	Github		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6093473066992914	0.4802102707996741	0.5306532799589271	0.10665380906460944	0.774397299903568	0.02256509161041466	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s42_L3_srcHoldout_Github
	7	EleutherAI/pythia-160m-deduped	43	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7177062227277046	0.922324001789093	0.7306226418445997	0.5885407586939997	1.0179968052496537	0.42748311161994934	0.9713114500045776	0.46348475241968334	0.13500481843948364	0.5309126517172673	0.08679167297208744	0.010416666666666666	0.07637500630542077	8.332000605320395	3.0	0.05	0.8580074959275223	0.8572560600183289	0.25	87.52301788330078	0.21650627453146135	1900	0	300	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	Github		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6114723197969237	0.47944959559114386	0.5238670205782864	0.09238187078109933	0.8408389585342334	0.01764705882352941	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s43_L3_srcHoldout_Github
	6	EleutherAI/pythia-160m-deduped	44	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7184802620693278	0.9123914837837219	0.7287555051601099	0.5979953497588432	1.014301357508678	0.38375118374824524	0.9682738184928894	0.42059926091902416	0.12082931399345398	0.5215173354749493	0.08756209023030335	0.010416666666666666	0.07714542356363668	8.405960662109123	3.0	0.05	0.9015135954564105	0.871298883410042	0.25	86.55847930908203	0.24104992277932558	1900	0	700	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	Github		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6085676127378037	0.48065836453772276	0.5118278663516755	0.08379942140790743	0.809450337512054	0.010703953712632594	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s44_L3_srcHoldout_Github
	7	EleutherAI/pythia-160m-deduped	42	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8136464254742909	0.9976507425308228	0.819738048022037	0.73112797842542	1.0074868178081102	0.7038761973381042	0.9956255555152893	0.705533677599962	0.30284741520881653	0.5460557685472085	0.08919633845153119	0.010416666666666666	0.07877967178486452	8.562848491346994	3.0	0.05	0.8531602313733889	0.6991770344834949	0.25	86.39140319824219	0.2260651797737321	1500	0	350	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	PubMed Abstracts		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6566569742294023	0.4699354007557934	0.5198556485862951	0.07549921017457167	0.9037223054801734	0.037992628296002265	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s42_L3_srcHoldout_PubMed_Abstracts
	6	EleutherAI/pythia-160m-deduped	43	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8134889726279089	0.9978127479553223	0.8186829814780308	0.6880338267597772	1.0063848546506329	0.6678682565689087	0.9950584769248962	0.6693322549120337	0.3062092363834381	0.5513138934414672	0.08679167297208744	0.010416666666666666	0.07637500630542077	8.332000605320395	3.0	0.05	0.8363135614904915	0.6958436361917949	0.25	87.52301788330078	0.21650627453146135	1900	0	300	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	PubMed Abstracts		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6538267073548254	0.46816816725878974	0.519585272137968	0.054882741301794324	0.9057069950180242	0.03770910121916643	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s43_L3_srcHoldout_PubMed_Abstracts
	5	EleutherAI/pythia-160m-deduped	44	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8157632786639437	0.9965571165084839	0.8226561510744758	0.7114534231993251	1.0084495987878017	0.6523147821426392	0.9970026612281799	0.6545683848288347	0.34027299284935	0.5481185741459518	0.08756209023030335	0.010416666666666666	0.07714542356363668	8.405960662109123	3.0	0.05	0.8476118744727035	0.6611429514664358	0.25	86.55847930908203	0.24104992277932558	1900	0	700	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	PubMed Abstracts		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6538486096982729	0.46834833937617054	0.520105653009047	0.07655231074567621	0.9114180404228603	0.03718255093361416	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s44_L3_srcHoldout_PubMed_Abstracts
	7	EleutherAI/pythia-160m-deduped	42	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7761073522855167	0.992950439453125	0.7695084895225299	0.6591220889455675	0.9914974871149537	0.6937434673309326	0.9930706024169922	0.6986687751636599	0.22931186854839325	0.5233018716240975	0.08919633845153119	0.010416666666666666	0.07877967178486452	8.562848491346994	3.0	0.05	0.9156057546776172	0.7720975251135873	0.25	86.39140319824219	0.2260651797737321	1500	0	350	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	ArXiv		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.5955786284026577	0.4777138996092195	0.5196452184704368	0.09665144596651445	0.8918128654970761	0.03873267643995834	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s42_L3_srcHoldout_ArXiv
	6	EleutherAI/pythia-160m-deduped	43	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7789632544097185	0.9961948394775391	0.7776723924680669	0.6282580540679733	0.9983428461684887	0.6535288095474243	0.9960746765136719	0.6560250903228647	0.22410477697849274	0.516854610629029	0.08679167297208744	0.010416666666666666	0.07637500630542077	8.332000605320395	3.0	0.05	0.9395812517863935	0.7780902357302809	0.25	87.52301788330078	0.21650627453146135	1900	0	300	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	ArXiv		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.5985475692383445	0.47312280821811303	0.5168061951100273	0.0881999519346311	0.8995433789954338	0.038452295121365054	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s43_L3_srcHoldout_ArXiv
	4	EleutherAI/pythia-160m-deduped	44	3	source_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7796815295200338	0.9953136444091797	0.7777363075209348	0.6570209455145487	0.9975051069886234	0.592485785484314	0.9949131011962891	0.5952754579547784	0.26279741525650024	0.5121342118727465	0.08756209023030335	0.010416666666666666	0.07714542356363668	8.405960662109123	3.0	0.05	0.9566141822323044	0.7388650047231249	0.25	86.55847930908203	0.24104992277932558	1900	0	700	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	ArXiv		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6020534239464959	0.4751359126911378	0.5124373590791842	0.08311303372586717	0.8942962428903308	0.03885283986221261	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s44_L3_srcHoldout_ArXiv
	6	EleutherAI/pythia-160m-deduped	42	3	corpus_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8157971516850866	0.998345673084259	0.8154724099995362	0.7151147976741358	0.9996019332932462	0.7205077409744263	0.9976839423179626	0.7217016714746821	0.27212297916412354	0.5358081793802068	0.08919633845153119	0.010416666666666666	0.07877967178486452	8.562848491346994	3.0	0.05	0.886610188885064	0.7302834914446091	0.25	86.39140319824219	0.2260651797737321	1500	0	350	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25		Skylion007/openwebtext	62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.653158579646774	0.48758458047600395	0.5133644822492853	0.08307766347831318	0.9143656379714853	0.030259279311796908	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/C_p160_s42_L3_corpusHoldout
	5	EleutherAI/pythia-160m-deduped	43	3	corpus_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8168990649094874	0.9979546666145325	0.8149647997622486	0.6755197789806235	0.9976321858717598	0.7132286429405212	0.9976238012313843	0.7146904231232091	0.2685135006904602	0.5361864932518167	0.08679167297208744	0.010416666666666666	0.07637500630542077	8.332000605320395	3.0	0.05	0.8858106657331026	0.7338084883313402	0.25	87.52301788330078	0.21650627453146135	1900	0	300	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25		Skylion007/openwebtext	62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.655811758631076	0.48799133363086017	0.5157508598133247	0.06304517836732239	0.9194790350718883	0.02707092582566324	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/C_p160_s43_L3_corpusHoldout
	7	EleutherAI/pythia-160m-deduped	44	3	corpus_holdout	8	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8174795557342762	0.9982554316520691	0.8145896699946665	0.7012729517720061	0.996464883165165	0.6783372759819031	0.9979245662689209	0.6795227498630131	0.30851832032203674	0.525794884203087	0.08756209023030335	0.010416666666666666	0.07714542356363668	8.405960662109123	3.0	0.05	0.9187510384930841	0.6936568401294033	0.25	86.55847930908203	0.24104992277932558	1900	0	700	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25		Skylion007/openwebtext	62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.653035635687275	0.48654904278335276	0.5145400479438552	0.0688503880166035	0.9219154183961981	0.02667990134151477	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/C_p160_s44_L3_corpusHoldout
	7	EleutherAI/pythia-160m-deduped	42	3	iid	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8060119397105044	0.9978843331336975	0.7602706983250572	0.7104126255609065	0.943249920836314	0.9315937757492065	0.9979850649833679	0.9335688965310077	0.5639733672142029	0.5302641033260498	0.09431982425122412	0.020833333333333332	0.07348649091789079	4.527351564058758	3.0	0.05	0.9011015604336209	0.43653977213613304	0.25	86.2635269165039	0.16190817952156067	2000	1	1000	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25			62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6751005406332841	0.5768683516171337	0.5271182399103058	0.37294726873400635	0.8500473513469947	0.05335590078381591	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/A_p160_s42_L3_iid
	5	EleutherAI/pythia-160m-deduped	43	3	iid	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8067027295471744	0.9977835416793823	0.822590521894984	0.6735522320705744	1.0196947298749417	0.9210155010223389	0.9971790909767151	0.9230614282053258	0.5746524333953857	0.5462573903995778	0.09640333474333426	0.020833333333333332	0.07557000141000093	4.627360067680045	3.0	0.05	0.8491784195469221	0.42573777651063954	0.25	85.70561218261719	0.17182976007461548	1800	0	450	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25			62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6694465747458511	0.5775326803851318	0.5226108413135027	0.2983134860666143	0.932801386286244	0.03856616091398175	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/A_p160_s43_L3_iid
	4	EleutherAI/pythia-160m-deduped	44	3	iid	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7985279131691004	0.9978843331336975	0.7563571383065171	0.6971227784045398	0.9471893541013223	0.923836350440979	0.9967761039733887	0.9257950242988758	0.5315333604812622	0.5520187864197871	0.09328783954117609	0.020833333333333332	0.07245450620784276	4.477816297976452	3.0	0.05	0.8257490032755458	0.469176313407413	0.25	85.5378646850586	0.19404089450836182	1150	0	800	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25			62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6793936924296967	0.5778198017627677	0.5245866811576384	0.30750166233452214	0.905720445707147	0.049164802837050915	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/A_p160_s44_L3_iid
	6	EleutherAI/pythia-160m-deduped	45	3	iid	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7970645914144263	0.9980857968330383	0.7524406397266188	0.6848017729789768	0.9440146354906817	0.937336266040802	0.9977835416793823	0.93913395923978	0.5539996027946472	0.5381011026090491	0.09433814463377578	0.020833333333333332	0.07350481130044245	4.528230942421238	3.0	0.05	0.8717413528565061	0.44668610961976524	0.25	85.24884033203125	0.20406490564346313	1050	0	500	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25			62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.7041194304689685	0.5720758701949016	0.5279695142628227	0.35267686231840256	0.9181526929819259	0.029519031211589997	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/A_p160_s45_L3_iid
	4	EleutherAI/pythia-160m-deduped	46	3	iid	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8048995678459505	0.9983880519866943	0.7634065550520267	0.7051835251150248	0.948449453259161	0.9305863380432129	0.9988917708396912	0.932088816759613	0.6092081069946289	0.5579732786409022	0.09376446780888383	0.020833333333333332	0.0729311344755505	4.500694454826424	3.0	0.05	0.8098610665457125	0.3913394334764031	0.25	85.89938354492188	0.17707791924476624	1600	0	250	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25			62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6793970127637172	0.5781215394096082	0.5252848283049169	0.4006326945938866	0.9020935340224465	0.052247677769046326	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/A_p160_s46_L3_iid
	4	EleutherAI/pythia-160m-deduped	42	3	source_holdout	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7918260312605504	0.9984005093574524	0.813202582310417	0.6967362029791805	1.026996524749049	0.9094114899635315	0.9989821314811707	0.910868415470669	0.4649750888347626	0.5333092204212907	0.09735514519193372	0.020833333333333332	0.0765218118586004	4.673046969212819	3.0	0.05	0.8858593242096648	0.5363785818807427	0.25	86.11402893066406	0.16340690851211548	700	0	400	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	FineWeb-Edu		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6783737717416204	0.4886813775118255	0.5271797114936588	0.2599149369297321	0.9016321931004398	0.0011269039223526845	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s42_L3_srcHoldout_FineWeb-Edu
	5	EleutherAI/pythia-160m-deduped	43	3	source_holdout	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8064679923906896	0.9989094138145447	0.7628499441777989	0.7044606604926539	0.9459147187186072	0.9162819385528564	0.9987640380859375	0.9172823139726375	0.5722490549087524	0.5446884967612292	0.09675976301263606	0.020833333333333332	0.07592642967930273	4.644468624606531	3.0	0.05	0.8541821727854055	0.4288030173392655	0.25	85.61589050292969	0.14341868460178375	1200	0	600	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	FineWeb-Edu		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6499519699857189	0.4886641424145609	0.5168628518338754	0.34214257152204736	0.8808026464066305	0.013522847068232214	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s43_L3_srcHoldout_FineWeb-Edu
	5	EleutherAI/pythia-160m-deduped	44	3	source_holdout	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.8059436192248444	0.9985823035240173	0.8091220373053644	0.7074017797313167	1.0039437226186827	0.9210076928138733	0.9983641505241394	0.9223152559019104	0.5626158714294434	0.5321940237629392	0.09811799463338418	0.020833333333333332	0.07728466130005085	4.709663742402441	3.0	0.05	0.8947713835493357	0.43829991739521373	0.25	85.68022918701172	0.1593489646911621	1200	0	400	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	FineWeb-Edu		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6475870648357992	0.4874312463098676	0.5209155035759843	0.284997637136937	0.9088298375077247	0.010432949216620016	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s44_L3_srcHoldout_FineWeb-Edu
	6	EleutherAI/pythia-160m-deduped	42	3	source_holdout	16	0	0	0	1	0	1	0	0	0	1	1	1	1	8	96	0.7998036035764179	0.9837839603424072	0.8034162044341215	0.7053415996820842	1.0045168599410523	0.8893321752548218	0.9961953163146973	0.9039913345865983	0.480607271194458	0.5442237848809874	0.10155440261738491	0.020833333333333332	0.08072106928405158	4.874611325634476	3.0	0.05	0.8524908161428584	0.5135096796641285	0.25	85.37409210205078	0.1587105691432953	2000	1	550	0	torch	torch	0.01	0.05	cosine	dd01774b90fbbe99f0ee9bfa2f09ae379c805802	3.0	0.05	0.25	Pile-CC		62d6739bf8c6e45ad8159a1c90d68edc5f0ba5f9	0.6407202804219787	0.4769385311316103	0.5303266501404399	0.3252068557919622	0.7871971040189125	0.001145094562647754	/jumbo/lisp/f004ndc/MSAE/pilot_runs/20260528_001543_v6_prek2_fullsuite/outputs/B_p160_s42_L3_srcHoldout_Pile-CC
